order_id,customer_id,order_date,product_category,order_amount,currency,order_status,region
18183,2446,2021-10-24,IP Licensing,473032.96,INR,Pending,
18184,2446,2022-10-27,IP Licensing,118050.26,INR,Cancelled,
18185,2446,2021-04-13,Tools,47850.45,INR,Pending,
18186,2446,2023-10-25,Tools,451796.49,INR,Cancelled,
18187,2446,2024-01-31,Tools,130795.71,INR,Cancelled,
18188,2446,2022-10-16,Training,469409.47,USD,Pending,Unknown
18189,2446,2021-04-29,Consulting,146820.8,INR,Pending,
18190,2446,2022-08-02,Consulting,267923.11,INR,Pending,
18191,2446,2021-07-03,Consulting,436043.55,INR,Pending,
18192,2446,2023-10-25,Tools,180394.97,INR,Completed,
18193,2446,2021-01-10,IP Licensing,369521.76,INR,Pending,
18194,2446,2022-01-21,Support,379252.4,INR,Pending,
18195,2447,2024-06-06,Training,285806.25,USD,Pending,
18196,2447,2021-12-29,Training,132818.77,INR,Pending,ASIA
18197,2447,2024-10-02,Support,30528.36,INR,Pending,
18198,2448,2022-01-14,Training,201907.27,INR,Pending,Global
18199,2448,2024-09-15,Training,297856.01,USD,Completed,
18200,2448,2023-12-02,Support,477618.66,INR,Cancelled,
18201,2448,2021-12-29,Consulting,435447.17,USD,Pending,
18202,2448,2024-08-18,Consulting,168811.32,EUR,Completed,
18203,2448,2021-06-28,Consulting,428222.14,INR,Completed,
18204,2448,2024-01-21,Support,492454.07,INR,Completed,
18205,2448,2021-11-07,Support,65791.31,INR,Pending,
18206,2449,2021-04-08,Training,75756.83,INR,Cancelled,
18207,2449,2022-09-15,Consulting,280169.36,INR,Completed,
18208,2449,2021-04-21,Consulting,230014.85,INR,Pending,
18209,2449,2024-05-04,Support,494125.12,INR,Cancelled,
18210,2450,2021-06-22,IP Licensing,172587.96,INR,Completed,
18211,2450,2022-08-30,Tools,381253.68,EUR,Pending,LATAM
18212,2450,2023-03-18,IP Licensing,444466.97,INR,Pending,APAC
18213,2450,2023-09-23,Training,368610.82,INR,Completed,APAC
18214,2450,2023-09-23,Consulting,48369.03,INR,Cancelled,APAC
18215,2450,2021-10-03,Support,204048.49,USD,Pending,APAC
18216,2450,2024-08-08,IP Licensing,332977.21,INR,Cancelled,
18217,2450,2021-02-13,IP Licensing,186418.41,INR,Cancelled,LATAM
18218,2450,2023-01-28,Tools,176825.41,INR,Completed,LATAM
18219,2450,2022-10-23,Tools,431442.13,INR,Cancelled,EMEA
18220,2450,2023-03-02,Consulting,243174.26,USD,Cancelled,LATAM
18221,2451,2024-06-17,IP Licensing,103918.37,USD,Completed,APAC
18222,2451,2021-08-16,Consulting,495478.89,INR,Cancelled,APAC
18223,2451,2024-03-17,Tools,302162.39,INR,Pending,APAC
18224,2452,2021-10-07,IP Licensing,207895.42,INR,Cancelled,APAC
18225,2452,2021-10-08,Support,132771.54,USD,Cancelled,APAC
18226,2453,2024-05-14,Support,69372.92,USD,Completed,EMEA
18227,2453,2021-08-29,Tools,464310.32,INR,Completed,
18228,2453,2024-02-16,Consulting,47546.25,INR,Cancelled,LATAM
18229,2453,2021-10-23,IP Licensing,10879.41,EUR,Completed,LATAM
18230,2453,2022-11-07,IP Licensing,458442.76,USD,Pending,LATAM
18231,2453,2023-05-18,Consulting,210579.78,INR,Pending,
18232,2453,2024-02-08,Support,22070.09,INR,Completed,LATAM
18233,2455,2023-12-07,Consulting,151847.68,INR,Pending,ASIA
18234,2456,2022-01-31,IP Licensing,180463.38,EUR,Cancelled,APAC
18235,2456,2024-08-31,Consulting,436316.56,USD,Pending,APAC
18236,2456,2021-05-16,Tools,288028.89,INR,Completed,APAC
18237,2456,2021-06-29,Consulting,408960.89,INR,Cancelled,APAC
18238,2456,2024-06-18,Support,312138.86,INR,Cancelled,APAC
18239,2456,2024-07-15,Tools,225225.07,INR,Cancelled,APAC
18240,2456,2023-02-17,Training,332794.2,INR,Cancelled,APAC
18241,2456,2023-01-17,Support,409365.35,INR,Pending,APAC
18242,2456,2022-03-19,Tools,293323.3,INR,Completed,APAC
18243,2456,2023-11-14,Consulting,300954.05,INR,Completed,APAC
18244,2457,2022-10-07,Support,196726.76,INR,Cancelled,
18245,2457,2022-09-11,Consulting,427029.05,INR,Pending,
18246,2457,2022-02-27,Consulting,359821.03,INR,Completed,
18247,2457,2023-02-10,Training,148256.08,INR,Pending,
18248,2457,2021-07-18,Consulting,4406.37,INR,Pending,
18249,2457,2022-10-17,IP Licensing,17838.07,INR,Completed,
18250,2457,2021-08-20,Support,197504.87,INR,Cancelled,
18251,2457,2024-10-21,Tools,251630.38,INR,Cancelled,
18252,2458,2021-08-28,Consulting,113692.44,INR,Pending,APAC
18253,2458,2024-11-13,Consulting,488325.01,INR,Cancelled,APAC
18254,2458,2024-07-03,IP Licensing,318209.88,USD,Pending,Global
18255,2458,2021-09-15,Training,41478.72,USD,Cancelled,APAC
18256,2458,2022-04-30,Consulting,163320.83,INR,Cancelled,APAC
18257,2459,2022-01-05,Training,33427.28,INR,Pending,
18258,2459,2021-06-20,IP Licensing,18010.09,INR,Pending,
18259,2459,2023-12-24,Consulting,88226.72,INR,Pending,
18260,2459,2024-03-25,Tools,241728.79,INR,Pending,
18261,2459,2022-02-23,Tools,467814.52,USD,Cancelled,
18262,2459,2022-04-07,Training,420262.62,INR,Completed,
18263,2459,2021-03-04,Training,212463.74,EUR,Completed,
18264,2459,2024-08-23,Tools,5932.04,INR,Pending,
18265,2460,2021-04-27,Support,143901.76,INR,Cancelled,EMEA
18266,2460,2023-08-24,Support,258456.04,INR,Completed,EMEA
18267,2460,2023-12-28,Consulting,416312.45,INR,Cancelled,EMEA
18268,2460,2024-12-03,Consulting,416422.39,INR,Cancelled,EMEA
18269,2461,2024-08-23,Training,310567.13,INR,Pending,
18270,2461,2022-06-21,IP Licensing,161184.49,INR,Pending,
18271,2461,2021-01-13,Tools,300570.44,INR,Pending,
18272,2461,2021-09-02,Consulting,304676.58,INR,Cancelled,
18273,2461,2023-07-25,Support,77219.63,INR,Completed,
18274,2461,2024-12-31,Training,435260.34,USD,Completed,
18275,2461,2021-08-03,Support,262092.31,EUR,Cancelled,ASIA
18276,9999999,2023-05-17,IP Licensing,340242.35,INR,Pending,
18277,2461,2023-12-05,Training,317404.57,INR,Pending,
18278,2461,2023-01-16,Consulting,21519.86,INR,Cancelled,ASIA
18279,2462,2021-09-07,IP Licensing,476725.31,INR,Pending,APAC
18280,2462,2023-04-19,Training,141463.84,INR,Pending,APAC
18281,2462,2021-06-11,IP Licensing,405331.13,INR,Cancelled,APAC
18282,2462,2023-04-28,Training,137243.53,INR,Pending,
18283,2462,2024-12-01,Training,367935.61,INR,Cancelled,EMEA
18284,2462,2024-12-06,Training,280594.2,USD,Cancelled,APAC
18285,2462,2021-07-06,Tools,402609.32,INR,Pending,
18286,2462,2022-06-16,IP Licensing,172246.12,INR,Pending,
18287,2463,2022-01-05,Tools,207756.77,USD,Pending,APAC
18288,2464,2023-10-14,Training,196474.39,INR,Pending,
18289,2464,2021-12-05,IP Licensing,372075.1,USD,Pending,
18290,2464,2022-09-11,Tools,197829.18,USD,Cancelled,EMEA
18291,2464,2023-05-10,IP Licensing,209854.4,USD,Cancelled,
18292,2464,2024-03-27,Tools,424094.75,INR,Completed,EMEA
18293,2464,2023-12-10,Tools,343832.95,INR,Pending,APAC
18294,2464,2021-07-09,Consulting,101429.52,USD,Completed,
18295,2465,2022-10-07,Training,164898.58,USD,Pending,APAC
18296,2465,2023-09-08,Tools,328827.95,USD,Cancelled,APAC
18297,2465,2021-11-02,Consulting,188863.32,EUR,Cancelled,APAC
18298,2465,2024-10-17,Support,27435.22,INR,Completed,APAC
18299,2465,2024-07-03,Training,60088.72,INR,Pending,APAC
18300,2465,2024-11-12,Consulting,420771.02,INR,Pending,APAC
18301,2465,2024-08-24,Tools,259917.68,INR,Pending,APAC
18302,2465,2023-06-21,IP Licensing,200697.06,INR,Completed,APAC
18303,2465,2024-08-13,Tools,391837.1,INR,Completed,APAC
18304,2465,2024-03-30,Support,294769.7,INR,Cancelled,APAC
18305,2465,2023-01-07,Tools,216137.99,INR,Pending,APAC
18306,2465,2021-12-12,Consulting,128486.69,INR,Completed,APAC
18307,2467,2022-01-22,IP Licensing,452034.7,INR,Cancelled,APAC
18308,2467,2023-12-08,Consulting,241074.7,USD,Cancelled,APAC
18309,2467,2022-02-08,IP Licensing,393947.95,EUR,Pending,APAC
18310,2468,2024-02-25,Consulting,360614.63,INR,Cancelled,APAC
18311,2468,2022-08-04,Support,452458.82,INR,Completed,APAC
18312,2468,2022-11-20,Consulting,236930.55,INR,Cancelled,APAC
18313,2469,2022-10-31,Support,323569.69,INR,Pending,
18314,2469,2023-12-14,IP Licensing,316667.41,INR,Completed,
18315,2469,2022-07-19,Support,269843.43,INR,Pending,
18316,2469,2022-06-29,Tools,469307.34,USD,Cancelled,
18317,2470,2022-10-03,Training,63252.1,INR,Cancelled,ASIA
18318,2470,2023-07-07,Support,316198.83,USD,Cancelled,
18319,2470,2023-03-11,Training,316436.57,USD,Cancelled,
18320,2470,2023-03-02,Consulting,344603.62,INR,Pending,
18321,,2021-04-16,Training,319249.27,USD,Pending,
18322,2470,2023-11-06,Training,347846.77,INR,Cancelled,
18323,2470,2021-12-19,Support,282265.74,INR,Completed,
18324,2470,2021-12-08,Training,58129.46,USD,Completed,
18325,2470,2024-09-26,IP Licensing,226572.3,INR,Pending,
18326,2470,2021-03-08,Tools,64052.05,INR,Cancelled,
18327,2470,2021-01-27,IP Licensing,296709.46,INR,Cancelled,
18328,2470,2023-01-21,Training,127309.43,INR,Completed,
18329,2471,2021-02-09,IP Licensing,206786.48,INR,Cancelled,
18330,2471,2024-07-26,Training,130757.4,INR,Pending,
18331,2471,2023-06-30,Consulting,116352.34,INR,Cancelled,
18332,2471,2021-08-07,Support,477756.92,INR,Pending,
18333,2471,2024-06-12,Training,100324.13,INR,Pending,
18334,2471,2021-10-04,Tools,112038.9,INR,Completed,
18335,2471,2023-02-28,IP Licensing,495217.64,INR,Cancelled,
18336,2471,2024-03-30,Tools,362287.94,USD,Cancelled,
18337,2471,2021-11-13,Training,67580.78,INR,Pending,
18338,2471,2023-11-21,Consulting,280646.62,INR,Cancelled,
18339,2471,2024-12-31,Tools,367820.27,EUR,Pending,
18340,2471,2023-04-12,Support,7732.14,INR,Cancelled,
18341,2471,2024-12-27,Training,69226.16,USD,Completed,
18342,2471,2021-02-21,Tools,52791.21,USD,Cancelled,
18343,2471,2023-02-11,Training,63475.02,INR,Cancelled,
18344,2472,2021-09-19,Tools,170123.47,INR,Cancelled,
18345,2472,2022-03-18,IP Licensing,438893.43,EUR,Completed,
18346,2472,2024-09-14,Consulting,99759.89,EUR,Completed,
18347,2472,2022-05-24,IP Licensing,114386.3,INR,Cancelled,
18348,2472,2024-10-19,Tools,465412.82,USD,Cancelled,
18349,2472,2021-03-10,Support,402259.38,INR,Pending,
18350,2473,2021-02-12,IP Licensing,158733.74,USD,Cancelled,APAC
18351,2473,2021-01-27,Support,339362.4,USD,Cancelled,APAC
18352,2473,2024-03-22,Training,60524.75,USD,Completed,APAC
18353,2473,2024-01-16,Training,453478.7,INR,Pending,APAC
18354,2473,2024-12-26,Training,345737.23,INR,Completed,APAC
18355,2473,2022-04-23,Consulting,73616.35,USD,Cancelled,APAC
18356,2473,2024-08-12,IP Licensing,161783.88,EUR,Completed,APAC
18357,2473,2024-02-24,Training,272590.46,INR,Completed,APAC
18358,2473,2024-10-11,Consulting,61328.33,INR,Cancelled,APAC
18359,2474,2021-02-13,Support,20440.92,INR,Pending,APAC
18360,2474,2022-08-26,Support,442619.13,INR,Cancelled,APAC
18361,2475,2021-01-26,Support,334477.78,EUR,Cancelled,APAC
18362,2475,2023-05-20,Training,79038.81,INR,Cancelled,Global
18363,2476,2021-09-09,Tools,17115.79,INR,Cancelled,APAC
18364,2476,2021-03-04,Consulting,3774.5,USD,Completed,APAC
18365,2476,2021-08-22,Consulting,284491.89,INR,Pending,APAC
18366,2476,2024-03-31,Consulting,153568.11,INR,Pending,APAC
18367,2476,2023-09-20,IP Licensing,343001.6,INR,Cancelled,APAC
18368,2476,2023-05-14,Tools,363396.66,INR,Pending,APAC
18369,2476,2023-10-24,Support,358240.21,USD,Cancelled,APAC
18370,2476,2021-03-04,IP Licensing,106008.65,INR,Pending,APAC
18371,2476,2024-09-08,Training,176687.77,INR,Completed,APAC
18372,2476,2022-06-09,IP Licensing,256863.34,INR,Pending,APAC
18373,2476,2024-01-03,Consulting,16249.88,USD,Completed,APAC
18374,2476,2022-02-07,Consulting,84750.37,INR,Completed,APAC
18375,2476,2022-06-17,Tools,290299.32,INR,Cancelled,APAC
18376,2476,2024-04-23,Tools,199623.8,INR,Completed,APAC
18377,2476,2023-11-18,Training,11880.02,USD,Cancelled,APAC
18378,2477,2023-06-01,IP Licensing,34112.81,USD,Cancelled,
18379,9999999,2022-02-12,Training,89701.12,INR,Cancelled,
18380,2477,2021-02-22,Support,245218.82,INR,Cancelled,
18381,2477,2024-02-04,IP Licensing,478703.49,INR,Pending,
18382,2477,2023-12-29,Consulting,431531.79,INR,Cancelled,
18383,2477,2021-03-30,Tools,292776.31,USD,Completed,
18384,2477,2021-06-20,IP Licensing,129608.88,USD,Completed,
18385,9999999,2024-07-29,Training,63938.29,INR,Pending,
18386,2477,2024-02-25,IP Licensing,383521.1,USD,Completed,
18387,2477,2024-07-06,Training,323762.76,INR,Cancelled,
18388,2477,2023-03-13,Training,115514.03,USD,Completed,
18389,2477,2023-02-06,Tools,72619.39,INR,Completed,
18390,2477,2021-04-04,IP Licensing,480000.97,EUR,Completed,
18391,2478,2022-02-13,Training,228952.66,INR,Cancelled,APAC
18392,2478,2021-07-18,Consulting,93510.11,INR,Cancelled,APAC
18393,2478,2024-05-19,Consulting,71094.95,USD,Pending,APAC
18394,2478,2023-04-02,Training,15598.41,INR,Pending,APAC
18395,2478,2022-03-16,Support,386897.84,INR,Completed,APAC
18396,2478,2021-12-12,Tools,337600.23,INR,Cancelled,APAC
18397,2478,2023-08-30,Training,254817.23,USD,Completed,APAC
18398,2478,2023-05-09,Consulting,117809.65,INR,Pending,APAC
18399,2478,2021-12-21,IP Licensing,25003.76,INR,Completed,APAC
18400,2478,2021-04-01,Support,310088.87,INR,Completed,APAC
18401,2478,2023-11-09,Support,419835.16,INR,Cancelled,APAC
18402,2478,2023-10-29,Consulting,11752.31,INR,Completed,APAC
18403,2478,2024-04-18,IP Licensing,40550.19,USD,Cancelled,APAC
18404,2478,2024-04-14,Consulting,495049.52,INR,Completed,APAC
18405,2478,2024-08-14,Consulting,38485.53,EUR,Cancelled,APAC
18406,2479,2022-05-05,Consulting,369520.26,EUR,Cancelled,
18407,9999999,2024-05-19,Tools,330163.67,INR,Pending,
18408,2479,2021-03-05,Support,364422.49,USD,Pending,
18409,2479,2024-05-15,Tools,180600.0,USD,Completed,
18410,2479,2022-10-06,Support,91890.38,INR,Cancelled,
18411,2479,2021-12-23,Consulting,318190.29,INR,Cancelled,Global
18412,2479,2022-11-04,Support,465009.09,INR,Completed,
18413,2479,2021-12-20,Training,396024.68,INR,Cancelled,
18414,2479,2023-03-02,Tools,343211.36,USD,Cancelled,
18415,2479,2024-11-01,Tools,136793.96,INR,Cancelled,
18416,2479,2024-08-22,Tools,267463.93,INR,Completed,
18417,2479,2021-03-14,Tools,56622.0,INR,Cancelled,
18418,2479,2022-05-04,Consulting,256912.53,INR,Pending,
18419,2479,2021-07-09,Support,155695.71,USD,Completed,
18420,2480,2021-04-29,Consulting,164328.38,INR,Pending,
18421,2480,2022-02-28,Training,146370.07,INR,Cancelled,
18422,2480,2023-02-24,Support,189263.91,INR,Completed,
18423,2480,2021-03-08,Training,56961.11,INR,Pending,
18424,2480,2023-05-19,Tools,76882.68,USD,Cancelled,
18425,2480,2023-06-06,IP Licensing,62817.85,INR,Cancelled,
18426,2480,2023-03-07,IP Licensing,480518.79,INR,Pending,
18427,2480,2022-12-15,Support,5515.02,USD,Cancelled,
18428,2480,2024-11-05,IP Licensing,27596.69,USD,Pending,
18429,2480,2024-01-28,Tools,473257.11,INR,Pending,
18430,2481,2021-03-14,Consulting,282696.76,INR,Cancelled,APAC
18431,2481,2021-10-30,Support,476094.8,INR,Cancelled,APAC
18432,2481,2021-12-22,Tools,406154.03,USD,Completed,APAC
18433,2481,2021-05-25,Support,345504.88,INR,Cancelled,APAC
18434,2481,2022-02-14,Training,364803.71,INR,Cancelled,APAC
18435,2481,2023-05-12,Training,243539.58,USD,Cancelled,APAC
18436,2481,2021-06-28,IP Licensing,358427.65,INR,Completed,APAC
18437,2481,2021-03-07,Consulting,249196.53,INR,Pending,APAC
18438,2481,2024-07-25,Consulting,345897.23,INR,Pending,APAC
18439,2481,2021-04-08,Tools,51525.43,INR,Cancelled,APAC
18440,2481,2022-10-17,Training,210459.97,INR,Cancelled,APAC
18441,2481,2022-01-13,Training,360337.28,EUR,Completed,APAC
18442,2481,2021-10-15,Consulting,384997.59,INR,Pending,APAC
18443,,2021-11-22,Tools,345526.89,USD,Completed,APAC
18444,2481,2021-05-09,Tools,11424.44,USD,Completed,APAC
18445,2482,2022-01-15,IP Licensing,10180.51,INR,Completed,
18446,2482,2023-12-11,Support,2382.92,INR,Completed,
18447,2482,2022-06-21,Training,277441.34,EUR,Cancelled,
18448,2482,2023-05-31,IP Licensing,344823.45,INR,Cancelled,
18449,2482,2022-11-13,IP Licensing,281525.02,EUR,Pending,
18450,2482,2021-04-07,Consulting,282053.77,INR,Cancelled,
18451,2482,2021-05-31,IP Licensing,212894.26,INR,Completed,
18452,2482,2021-06-18,Training,432089.98,INR,Cancelled,
18453,2482,2022-03-06,Consulting,137722.54,INR,Completed,
18454,2482,2024-06-13,Consulting,322408.99,INR,Completed,
18455,2482,2021-09-16,Support,166722.17,INR,Completed,
18456,2482,2024-06-22,Tools,373430.22,EUR,Pending,
18457,2482,2022-09-17,Support,94276.74,INR,Pending,
18458,2483,2023-06-02,IP Licensing,315266.9,INR,Cancelled,EMEA
18459,2483,2021-11-21,Consulting,25643.83,INR,Cancelled,EMEA
18460,2483,2022-08-24,IP Licensing,61696.13,INR,Completed,APAC
18461,2483,2024-02-09,Training,29917.9,INR,Cancelled,LATAM
18462,2483,2022-05-04,Consulting,367011.67,USD,Pending,LATAM
18463,2483,2024-07-26,Consulting,498584.96,INR,Cancelled,APAC
18464,2483,2021-07-17,Training,44990.85,INR,Completed,APAC
18465,2483,2024-08-30,Training,158566.94,INR,Completed,LATAM
18466,2483,2021-05-15,Tools,409781.87,INR,Completed,LATAM
18467,2483,2021-11-24,Support,142519.37,INR,Completed,APAC
18468,2483,2021-05-17,Tools,91439.12,USD,Completed,EMEA
18469,2483,2022-07-02,Consulting,31604.35,EUR,Pending,LATAM
18470,2483,2024-10-30,IP Licensing,483341.06,INR,Pending,EMEA
18471,2483,2024-07-15,Training,18376.97,INR,Cancelled,APAC
18472,2484,2022-11-25,IP Licensing,481929.13,INR,Completed,
18473,2484,2024-09-09,Training,79792.39,INR,Completed,
18474,2484,2021-04-03,Consulting,227878.03,INR,Completed,
18475,2484,2023-12-19,Training,406729.79,USD,Pending,
18476,2484,2022-01-22,Support,67888.5,INR,Completed,
18477,2484,2021-03-06,Support,330184.46,INR,Completed,
18478,2484,2023-11-19,Tools,154066.49,INR,Cancelled,
18479,2484,2024-05-21,Consulting,221736.59,INR,Completed,
18480,2484,2024-01-01,Tools,318229.84,INR,Completed,
18481,2484,2023-04-09,Tools,135784.97,EUR,Completed,
18482,2484,2022-11-17,IP Licensing,117764.3,EUR,Pending,
18483,2485,2022-06-04,Consulting,22721.27,USD,Pending,APAC
18484,2486,2021-03-28,Tools,164247.69,EUR,Pending,APAC
18485,2487,2022-12-21,IP Licensing,400545.62,INR,Cancelled,APAC
18486,2487,2022-06-09,Training,128653.35,INR,Cancelled,APAC
18487,2487,2022-07-23,Consulting,465691.26,INR,Completed,APAC
18488,2487,2022-05-04,Training,417180.19,EUR,Cancelled,APAC
18489,2488,2022-12-31,Training,484502.16,INR,Completed,APAC
18490,2488,2022-04-30,Training,185811.04,INR,Cancelled,APAC
18491,2488,2022-07-06,Consulting,10817.96,USD,Pending,APAC
18492,2488,2023-09-11,Tools,256728.6,INR,Pending,APAC
18493,9999999,2023-01-04,Support,92151.81,INR,Pending,APAC
18494,2488,2024-04-10,Support,36994.12,USD,Completed,APAC
18495,2488,2023-03-20,Consulting,433904.67,USD,Pending,APAC
18496,2488,2023-06-24,IP Licensing,295223.35,EUR,Cancelled,APAC
18497,2488,2022-06-11,Training,306027.51,USD,Completed,APAC
18498,2488,2022-06-25,Tools,67336.32,INR,Cancelled,APAC
18499,2488,2023-08-08,IP Licensing,2183.08,USD,Pending,APAC
18500,2489,2023-03-11,Training,240579.8,INR,Completed,
18501,2489,2022-03-16,Tools,469704.57,EUR,Cancelled,
18502,,2022-12-09,Consulting,352666.38,INR,Cancelled,
18503,2489,2023-03-09,Tools,466061.06,USD,Cancelled,
18504,2489,2022-11-09,Training,288157.24,INR,Cancelled,
18505,2489,2021-05-24,Tools,122195.2,USD,Cancelled,
18506,2489,2024-04-17,Support,420471.49,INR,Completed,
18507,2489,2023-11-08,Consulting,114881.02,INR,Completed,
18508,2489,2023-05-22,Tools,11941.15,EUR,Completed,
18509,2489,2023-08-15,Training,199321.96,INR,Pending,
18510,9999999,2022-11-29,Support,44585.19,INR,Completed,
18511,2489,2022-03-08,Tools,384971.77,USD,Completed,
18512,2489,2024-05-12,Training,188225.22,INR,Pending,
18513,2489,2022-05-02,Tools,355129.39,INR,Completed,
18514,2489,2022-01-21,Training,6123.53,INR,Completed,
18515,2490,2022-12-12,IP Licensing,480662.24,INR,Completed,APAC
18516,2490,2023-03-19,Training,342693.25,USD,Completed,APAC
18517,2492,2021-02-19,Training,437161.77,INR,Pending,
18518,2492,2022-05-21,IP Licensing,291188.54,USD,Pending,
18519,2492,2022-02-15,Training,305201.09,INR,Pending,
18520,2492,2022-08-21,Consulting,408330.07,INR,Completed,
18521,2493,2022-11-22,IP Licensing,188709.07,INR,Pending,
18522,2493,2021-04-27,Support,383442.12,INR,Completed,
18523,2493,2023-07-05,IP Licensing,192832.92,INR,Cancelled,
18524,2493,2023-01-20,Training,297103.54,INR,Completed,
18525,2493,2023-06-03,Consulting,131292.9,INR,Pending,ASIA
18526,2494,2022-12-28,Tools,407172.78,INR,Cancelled,LATAM
18527,2494,2024-12-24,Consulting,349355.21,INR,Cancelled,EMEA
18528,2494,2023-01-27,Consulting,101183.92,INR,Cancelled,
18529,2494,2024-02-11,IP Licensing,179081.65,INR,Pending,EMEA
18530,2494,2024-04-30,Support,154583.74,INR,Cancelled,
18531,2494,2022-06-15,Tools,71001.81,INR,Pending,EMEA
18532,2494,2022-11-03,Consulting,278674.37,USD,Cancelled,APAC
18533,2494,2022-01-30,IP Licensing,11460.76,INR,Completed,
18534,2494,2021-03-24,Support,469454.04,INR,Pending,ASIA
18535,,2022-12-20,Support,28168.53,USD,Completed,
18536,,2022-03-09,Training,122333.37,INR,Cancelled,
18537,2494,2021-03-08,Support,132637.75,INR,Pending,LATAM
18538,2494,2023-12-27,IP Licensing,285857.41,INR,Completed,APAC
18539,2494,2021-02-23,Training,83347.19,INR,Completed,
18540,2495,2023-11-17,Support,18296.53,EUR,Cancelled,
18541,2495,2024-12-17,Tools,332633.5,INR,Cancelled,
18542,2495,2022-08-06,Consulting,419775.74,INR,Cancelled,
18543,2495,2021-02-18,Training,387082.95,INR,Pending,
18544,2495,2023-08-16,Support,493791.11,INR,Cancelled,
18545,2495,2022-02-08,Consulting,267364.81,INR,Cancelled,
18546,,2024-05-01,Tools,284966.83,INR,Pending,
18547,2496,2022-08-24,IP Licensing,10457.58,INR,Completed,
18548,2496,2024-11-03,IP Licensing,489126.75,INR,Cancelled,
18549,2497,2024-02-15,Consulting,151888.9,INR,Pending,
18550,2497,2021-01-15,Consulting,197465.43,INR,Cancelled,
18551,2497,2023-08-30,Support,483170.27,INR,Completed,
18552,2497,2023-12-03,Consulting,340162.41,USD,Cancelled,
18553,2497,2023-01-22,Training,309340.28,INR,Pending,
18554,2497,2023-07-01,Tools,137421.64,EUR,Pending,
18555,2498,2022-09-01,Tools,491421.86,INR,Cancelled,
18556,2498,2022-11-11,Consulting,401119.58,EUR,Cancelled,
18557,2498,2024-04-14,Training,140563.1,USD,Pending,
18558,2498,2022-09-06,Tools,458710.29,INR,Cancelled,
18559,9999999,2023-01-18,Training,289203.03,USD,Completed,
18560,2498,2022-07-29,Support,249882.82,EUR,Cancelled,
18561,2498,2022-12-03,Training,244396.98,INR,Cancelled,
18562,2499,2023-07-01,Training,186877.19,INR,Pending,
18563,2499,2023-07-20,Support,282994.53,INR,Cancelled,
18564,2499,2021-10-30,IP Licensing,38364.99,INR,Completed,
18565,2499,2023-08-27,Tools,398098.56,USD,Cancelled,
18566,2499,2023-05-31,Tools,216727.27,INR,Pending,
18567,2499,2023-03-15,IP Licensing,234707.73,INR,Pending,
18568,2499,2024-12-12,Tools,316621.2,USD,Cancelled,
18569,2499,2022-07-03,Support,362713.65,INR,Pending,
18570,2500,2023-01-08,IP Licensing,126062.35,INR,Completed,EMEA
18571,2500,2024-10-15,Training,54313.28,INR,Pending,EMEA
18572,2500,2021-01-21,Training,202059.59,INR,Cancelled,EMEA
18573,2500,2021-01-17,Support,426728.46,INR,Completed,EMEA
18574,9999999,2023-11-30,IP Licensing,143946.29,INR,Cancelled,EMEA
18575,2500,2024-08-05,Tools,216083.5,INR,Completed,EMEA
18576,2500,2022-09-05,IP Licensing,226041.12,USD,Pending,EMEA
18577,2500,2021-09-16,Training,245348.58,INR,Cancelled,EMEA
18578,2500,2022-05-20,Training,71002.78,EUR,Pending,EMEA
18579,2500,2023-03-25,Consulting,207646.3,INR,Pending,EMEA
18580,2500,2022-10-22,Training,361852.88,INR,Pending,EMEA
18581,2500,2021-12-05,Tools,231767.96,INR,Cancelled,EMEA
18582,2500,2024-10-24,Consulting,281818.53,INR,Pending,EMEA
18583,2500,2022-05-19,IP Licensing,171630.75,INR,Completed,Unknown
18584,2501,2023-04-17,Support,485414.79,INR,Cancelled,
18585,2501,2021-05-01,Training,315164.65,INR,Completed,
18586,2501,2022-11-19,Support,113798.67,INR,Cancelled,
18587,2501,2021-04-11,IP Licensing,72695.34,INR,Completed,
18588,2501,2022-01-22,Tools,281490.39,INR,Pending,
18589,2501,2024-07-09,Training,365375.38,INR,Cancelled,
18590,2501,2022-10-18,Tools,107726.99,INR,Pending,
18591,2501,2022-01-04,IP Licensing,439597.66,INR,Cancelled,
18592,2501,2022-09-20,Consulting,357529.09,INR,Pending,
18593,2501,2024-06-23,Consulting,114393.6,INR,Completed,
18594,2501,2022-09-18,Tools,190526.13,USD,Cancelled,
18595,2501,2023-11-12,Consulting,171949.25,INR,Cancelled,
18596,2501,2022-02-13,Support,331445.32,INR,Cancelled,
18597,2501,2021-12-16,Support,432825.72,INR,Pending,
18598,2501,2024-05-27,Consulting,491383.06,USD,Pending,
18599,2502,2023-03-10,Support,352150.37,USD,Cancelled,EMEA
18600,2502,2021-05-07,Support,420707.33,INR,Cancelled,EMEA
18601,2502,2023-05-26,Tools,169630.79,INR,Pending,Unknown
18602,2502,2022-06-26,Training,12267.79,INR,Cancelled,EMEA
18603,2502,2023-10-06,Tools,194071.9,EUR,Cancelled,EMEA
18604,2502,2021-02-22,Training,407139.22,EUR,Cancelled,EMEA
18605,2503,2022-04-16,Tools,295482.69,INR,Cancelled,APAC
18606,2503,2021-05-08,Tools,120611.86,INR,Completed,APAC
18607,2503,2024-02-02,Consulting,483322.17,INR,Completed,APAC
18608,2504,2022-03-10,IP Licensing,245412.45,INR,Cancelled,
